,Date,Source,Merchant,Site,Discount
2400,2021-09-24,Rakuten,Sachin & Babi,sachinandbabi.com,0.1
2401,2021-09-24,Rakuten,Safelite,safelite.com,6.0
2402,2021-09-24,Rakuten,Safety 1st,safety1st.com,0.03
2403,2021-09-24,Rakuten,Safeway,safeway.com,0.01
2404,2021-09-24,Rakuten,SageFinds,sagefinds.com,0.05
2405,2021-09-24,Rakuten,Saint James,saint-james.com,0.05
2406,2021-09-24,Rakuten,The Sak,thesak.com,0.06
2407,2021-09-24,Rakuten,Sakara Life,sakara.com,0.05
2408,2021-09-24,Rakuten,Saks Fifth Avenue,saksfifthavenue.com,0.02
2409,2021-09-24,Rakuten,Saks OFF 5TH,saksfifthavenueoff5th.com,0.02
2410,2021-09-24,Rakuten,Sally Beauty,sallybeautysupply.com,0.04
2411,2021-09-24,Rakuten,Salt Life,saltlife.com,0.01
2412,2021-09-24,Rakuten,Sam Ash,samash.com,0.0425
2413,2021-09-24,Rakuten,Sam Edelman,samedelman.com,0.035
2414,2021-09-24,Rakuten,Sam's Club,samsclub.com,0.08
2415,2021-09-24,Rakuten,Samsonite,samsonite.com,0.025
2416,2021-09-24,Rakuten,Samsung,samsung.com,0.1
2417,2021-09-24,Rakuten,Sanctuary Clothing,sanctuaryclothing.com,0.04
2418,2021-09-24,Rakuten,Sanuk Footwear,sanukfootwear.com,0.04
2419,2021-09-24,Rakuten,Sarah Flint,sarahflint.com,0.02
2420,2021-09-24,Rakuten,Saturdays NYC,saturdaysnyc.com,0.035
2421,2021-09-24,Rakuten,Satya Jewelry,satyajewelry.com,0.025
2422,2021-09-24,Rakuten,Saucey,saucey.com,0.02
2423,2021-09-24,Rakuten,Saucony,saucony.com,0.04
2424,2021-09-24,Rakuten,Savannahs,savannahs.com,0.04
2425,2021-09-24,Rakuten,SaveAround,savearound.com,0.035
2426,2021-09-24,Rakuten,Savory Spice,savoryspiceshop.com,0.03
2427,2021-09-24,Rakuten,SAXX Underwear,saxxunderwear.com,0.03
2428,2021-09-24,Rakuten,Scandinavian Designs,scandinaviandesigns.com,0.015
2429,2021-09-24,Rakuten,Scentbird,scentbird.com,
2430,2021-09-24,Rakuten,ScentBox.com,scentbox.com,5.0
2431,2021-09-24,Rakuten,Schick,schick.com,0.05
2432,2021-09-24,Rakuten,Schoolhouse,schoolhouse.com,0.03
2433,2021-09-24,Rakuten,SchoolMaskPack,schoolmaskpack.com,0.025
2434,2021-09-24,Rakuten,Schutz Shoes,schutz-shoes.com,0.04
2435,2021-09-24,Rakuten,Scopio,scopio.com,9.5
2436,2021-09-24,Rakuten,Scotch & Soda,scotch-soda.com,0.05
2437,2021-09-24,Rakuten,Scotch Porter,scotchporter.com,0.075
2438,2021-09-24,Rakuten,Scrubs & Beyond,scrubsbeyond.com,0.04
2439,2021-09-24,Rakuten,Sea New York,sea-ny.com,0.05
2440,2021-09-24,Rakuten,SeaBear.com,seabear.com,0.02
2441,2021-09-24,Rakuten,Sears,sears.com,0.01
2442,2021-09-24,Rakuten,SeatGeek,seatgeek.com,
2443,2021-09-24,Rakuten,SeaVees,seavees.com,0.02
2444,2021-09-24,Rakuten,Seavenger,seavenger.com,0.03
2445,2021-09-24,Rakuten,SeaWorld,seaworldparks.com,0.025
2446,2021-09-24,Rakuten,See's Candies,seescandies.com,0.03
2447,2021-09-24,Rakuten,SelectATicket,selectaticket.com,0.035
2448,2021-09-24,Rakuten,Selfridges US,selfridges.com,0.03
2449,2021-09-24,Rakuten,SendFlowers,sendflowers.com,0.16
2450,2021-09-24,Rakuten,Sennheiser,sennheiser.com,0.03
2451,2021-09-24,Rakuten,Senreve,senreve.com,0.03
2452,2021-09-24,Rakuten,Sephora,sephora.com,0.06
2453,2021-09-24,Rakuten,Serta,serta.com,0.03
2454,2021-09-24,Rakuten,Sesame Place,sesameplace.com,0.025
2455,2021-09-24,Rakuten,Setapp,setapp.com,0.05
2456,2021-09-24,Rakuten,Sgt. Grit Marine Specialties,grunt.com,0.02
2457,2021-09-24,Rakuten,The Shade Store,theshadestore.com,0.01
2458,2021-09-24,Rakuten,Shari's Berries,sharisberries.com,0.04
2459,2021-09-24,Rakuten,Shark,sharkclean.com,0.02
2460,2021-09-24,Rakuten,Sharon Osbourne Home,osbournehome.com,0.025
2461,2021-09-24,Rakuten,Sharper Image,sharperimage.com,0.03
2462,2021-09-24,Rakuten,Shaw's,shaws.com,0.01
2463,2021-09-24,Rakuten,Sheertex,sheertex.com,0.03
2464,2021-09-24,Rakuten,Sheet Music Plus,sheetmusicplus.com,0.04
2465,2021-09-24,Rakuten,SheetWorld,sheetworld.com,0.04
2466,2021-09-24,Rakuten,SHEEX,sheex.com,0.01
2467,2021-09-24,Rakuten,SHEFIT,shefit.com,0.01
2468,2021-09-24,Rakuten,SHEIN,sheinside.com,0.05
2469,2021-09-24,Rakuten,ShelterLogic,shelterlogic.com,0.03
2470,2021-09-24,Rakuten,Shiekh Shoes,shiekhshoes.com,0.01
2471,2021-09-24,Rakuten,Shindigz,shindigz.com,
2472,2021-09-24,Rakuten,Shinesty,shinesty.com,0.03
2473,2021-09-24,Rakuten,Shire City Herbals Fire Cider,firecider.com,0.05
2474,2021-09-24,Rakuten,Shiseido,shiseido.com,0.02
2475,2021-09-24,Rakuten,Shock Doctor,shockdoctor.com,0.05
2476,2021-09-24,Rakuten,Shoe Carnival,shoecarnival.com,0.02
2477,2021-09-24,Rakuten,Shoe Palace,shoepalace.com,0.025
2478,2021-09-24,Rakuten,Shoebacca,shoebacca.com,0.05
2479,2021-09-24,Rakuten,ShoeMall,shoemall.com,0.06
2480,2021-09-24,Rakuten,Shoenvious,shoenvious.com,0.025
2481,2021-09-24,Rakuten,Shoes.com,shoes.com,0.04
2482,2021-09-24,Rakuten,Shop Bazaar,shop.harpersbazaar.com,0.04
2483,2021-09-24,Rakuten,Shop LC,shoplc.com,0.015
2484,2021-09-24,Rakuten,Shop Premium Outlets,shoppremiumoutlets.com,0.035
2485,2021-09-24,Rakuten,Shop Rakuten,rakuten.com,
2486,2021-09-24,Rakuten,Shop.NHL.com,shopnhl.com,0.01
2487,2021-09-24,Rakuten,Shopbop,shopbop.com,0.02
2488,2021-09-24,Rakuten,shopDisney,disneystore.com,0.08
2489,2021-09-24,Rakuten,Shoplet.com,shoplet.com,0.03
2490,2021-09-24,Rakuten,ShopPBS,shoppbs.com,0.035
2491,2021-09-24,Rakuten,ShopWorn,shopworn.com,0.02
2492,2021-09-24,Rakuten,Shore Magic,shoremagic.com,0.035
2493,2021-09-24,Rakuten,Show Me Your Mumu,showmeyourmumu.com,0.01
2494,2021-09-24,Rakuten,Showers Pass,showerspass.com,0.035
2495,2021-09-24,Rakuten,Showtime,sho.com,2.0
2496,2021-09-24,Rakuten,Shu Uemura,shuuemura.com,0.03
2497,2021-09-24,Rakuten,Shu Uemura Art of Hair,shuuemuraartofhair.com,0.1
2498,2021-09-24,Rakuten,Shutterfly,shutterfly.com,0.01
2499,2021-09-24,Rakuten,Shutterstock,shutterstock.com,0.02
2500,2021-09-24,Rakuten,Sierra,sierra.com,0.02
2501,2021-09-24,Rakuten,Sigma Beauty,sigmabeauty.com,0.03
2502,2021-09-24,Rakuten,Sijo,sijohome.com,0.015
2503,2021-09-24,Rakuten,Silk'n,silkn.com,0.0425
2504,2021-09-24,Rakuten,Silpada,silpada.com,0.015
2505,2021-09-24,Rakuten,Silver Cuisine by BistroMD,silvercuisine.com,0.04
2506,2021-09-24,Rakuten,Silver Jeans,silverjeans.com,0.015
2507,2021-09-24,Rakuten,Simmons,simmons.com,0.025
2508,2021-09-24,Rakuten,Simons,simons.com,0.02
2509,2021-09-24,Rakuten,Simple Canvas Prints,simple-canvas-prints.com,
2510,2021-09-24,Rakuten,Simple Health,simplehealth.com,17.5
2511,2021-09-24,Rakuten,SIMPLE Mobile,simplemobile.com,0.04
2512,2021-09-24,Rakuten,SimpleTire,simpletire.com,0.0375
2513,2021-09-24,Rakuten,Simpli Home,simpli-home.com,0.03
2514,2021-09-24,Rakuten,SimpliSafe,simplisafe.com,20.0
2515,2021-09-24,Rakuten,Simply Chocolate,simplychocolate.com,0.015
2516,2021-09-24,Rakuten,Singing Machine,singingmachine.com,0.03
2517,2021-09-24,Rakuten,SiO Beauty,siobeauty.com,0.05
2518,2021-09-24,Rakuten,SiriusXM,siriusxm.com,5.0
2519,2021-09-24,Rakuten,Sittercity,sittercity.com,12.5
2520,2021-09-24,Rakuten,Sixt Rent A Car,sixt.com,0.04
2521,2021-09-24,Rakuten,Sizzlefish,sizzlefish.com,0.025
2522,2021-09-24,Rakuten,SK-II,sk-ii.com,0.03
2523,2021-09-24,Rakuten,Skagen,skagen.com,0.01
2524,2021-09-24,Rakuten,Skechers,skechers.com,0.03
2525,2021-09-24,Rakuten,Skill Success,skillsuccess.com,0.075
2526,2021-09-24,Rakuten,Skillshare,skillshare.com,9.0
2527,2021-09-24,Rakuten,SKIMS,skims.com,0.01
2528,2021-09-24,Rakuten,SkinCareRx,skincarerx.com,0.04
2529,2021-09-24,Rakuten,SkinCeuticals,skinceuticals.com,0.03
2530,2021-09-24,Rakuten,SkinStore,skinstore.com,0.04
2531,2021-09-24,Rakuten,Skip Hop,skiphop.com,0.01
2532,2021-09-24,Rakuten,Skis.com,skis.com,
2533,2021-09-24,Rakuten,SKLZ,sklz.com,0.05
2534,2021-09-24,Rakuten,Skullcandy,skullcandy.com,
2535,2021-09-24,Rakuten,SKY by Gramophone,skybygramophone.com,0.03
2536,2021-09-24,Rakuten,Skylar,skylar.com,0.02
2537,2021-09-24,Rakuten,Skylar Yoo,skylaryoo.com,0.03
2538,2021-09-24,Rakuten,Skylight,skylightframe.com,4.0
2539,2021-09-24,Rakuten,SKYLUM,skylum.com,0.1
2540,2021-09-24,Rakuten,Skyn ICELAND,skyniceland.com,0.05
2541,2021-09-24,Rakuten,SLEEFS,sleefs.com,0.055
2542,2021-09-24,Rakuten,Sleep Inn by Choice Hotels,sleepinn.com,0.01
2543,2021-09-24,Rakuten,Sleeping Baby,sleepingbaby.com,0.03
2544,2021-09-24,Rakuten,Sleepiphany,sleepiphany.com,0.03
2545,2021-09-24,Rakuten,Sling TV,slingtv.com,15.0
2546,2021-09-24,Rakuten,Slumberkins,slumberkins.com,0.05
2547,2021-09-24,Rakuten,Smalls,smalls.com,0.1
2548,2021-09-24,Rakuten,Smartass & Sass,smartassandsass.com,0.05
2549,2021-09-24,Rakuten,SmartBuyGlasses,smartbuyglasses.com,0.025
2550,2021-09-24,Rakuten,Smartwool,smartwool.com,0.08
2551,2021-09-24,Rakuten,Smashbox,smashbox.com,0.04
2552,2021-09-24,Rakuten,Smelly Proof,smellyproof.com,0.025
2553,2021-09-24,Rakuten,Smile Direct Club,smiledirectclub.com,0.025
2554,2021-09-24,Rakuten,Smile Makers,smilemakerscollection.com,0.025
2555,2021-09-24,Rakuten,Smithey Ironware Co.,smitheyironware.com,0.03
2556,2021-09-24,Rakuten,Snap Supplements,snapsupplements.com,0.025
2557,2021-09-24,Rakuten,Snapfish,snapfish.com,0.05
2558,2021-09-24,Rakuten,Snowe,snowehome.com,
2559,2021-09-24,Rakuten,Sobelia,sobelia.com,0.025
2560,2021-09-24,Rakuten,Society6,society6.com,0.025
2561,2021-09-24,Rakuten,SoClean,soclean.com,0.01
2562,2021-09-24,Rakuten,SodaStream,sodastream.com,0.025
2563,2021-09-24,Rakuten,SoftWalk,softwalkshoes.com,0.04
2564,2021-09-24,Rakuten,Soia and Kyo,soiaandkyo.com,0.02
2565,2021-09-24,Rakuten,Soko Glam,sokoglam.com,0.05
2566,2021-09-24,Rakuten,Sol de Janeiro,soldejaneiro.com,0.06
2567,2021-09-24,Rakuten,Solari Hemp,solarihemp.com,0.1
2568,2021-09-24,Rakuten,Solgaard,solgaard.com,0.05
2569,2021-09-24,Rakuten,Solly Baby,sollybaby.com,0.025
2570,2021-09-24,Rakuten,Solstice Sunglasses,solsticesunglasses.com,
2571,2021-09-24,Rakuten,Solé Bicycles,solebicycles.com,0.025
2572,2021-09-24,Rakuten,Soma Intimates,somaintimates.com,0.01
2573,2021-09-24,Rakuten,Something Navy,somethingnavy.com,0.05
2574,2021-09-24,Rakuten,Songmics,songmics.com,0.025
2575,2021-09-24,Rakuten,Sonos,sonos.com,0.01
2576,2021-09-24,Rakuten,Sony Store,sonystore.com,
2577,2021-09-24,Rakuten,Sorel,sorel.com,0.03
2578,2021-09-24,Rakuten,Soul CBD,mysoulcbd.com,0.05
2579,2021-09-24,Rakuten,Sovereign Laboratories,sovereignlaboratories.com,0.065
2580,2021-09-24,Rakuten,Spa & Wellness Gift Card,spaweek.com,0.04
2581,2021-09-24,Rakuten,Space NK,spacenk.com,0.025
2582,2021-09-24,Rakuten,SpaceMask,shopspacemask.com,0.06
2583,2021-09-24,Rakuten,Spafinder Wellness 365,spafinderwellness365.com,0.04
2584,2021-09-24,Rakuten,SPANX,spanx.com,0.015
2585,2021-09-24,Rakuten,SpaRitual,sparitual.com,0.035
2586,2021-09-24,Rakuten,Speck,speck.com,0.025
2587,2021-09-24,Rakuten,Speechless,speechless.com,0.05
2588,2021-09-24,Rakuten,Speedo USA,speedousa.com,0.02
2589,2021-09-24,Rakuten,Spektrum Glasses,spektrumglasses.com,0.05
2590,2021-09-24,Rakuten,Spencer Barnes LA,spencerbarnesla.com,0.055
2591,2021-09-24,Rakuten,Spencer's Gifts,spencersgifts.com,0.015
2592,2021-09-24,Rakuten,Sperry,sperrytopsider.com,0.035
2593,2021-09-24,Rakuten,Spirit Halloween,spirithalloween.com,0.02
2594,2021-09-24,Rakuten,Splashe,splashe.com,0.025
2595,2021-09-24,Rakuten,Splendid,splendid.com,0.05
2596,2021-09-24,Rakuten,Splits59,splits59.com,0.04
2597,2021-09-24,Rakuten,Spongelle,spongelle.com,0.04
2598,2021-09-24,Rakuten,Spoonflower,spoonflower.com,0.04
2599,2021-09-24,Rakuten,The Sports Authority,thesportsauthority.com,
2600,2021-09-24,Rakuten,Sportsman's Guide,thesportsmansguide.com,0.025
2601,2021-09-24,Rakuten,SportsMemorabilia.com,sportsmemorabilia.com,
2602,2021-09-24,Rakuten,Spring,spring.com,
2603,2021-09-24,Rakuten,Springboard,springboard.com,0.025
2604,2021-09-24,Rakuten,SpringHill Suites,springhillsuites.com,0.045
2605,2021-09-24,Rakuten,Sprout Social,sproutsocial.com,40.0
2606,2021-09-24,Rakuten,Spy Associates,spyassociates.com,0.03
2607,2021-09-24,Rakuten,Spy Optic,spyoptic.com,0.025
2608,2021-09-24,Rakuten,Spyder,spyder.com,0.015
2609,2021-09-24,Rakuten,SSENSE,ssense.com,0.03
2610,2021-09-24,Rakuten,St. John Knits,stjohnknits.com,0.06
2611,2021-09-24,Rakuten,St. Tropez,sttropeztan.com,0.075
2612,2021-09-24,Rakuten,StackedSkincare,stackedskincare.com,0.035
2613,2021-09-24,Rakuten,Stacy Adams,stacyadams.com,0.025
2614,2021-09-24,Rakuten,Stadium Goods,stadiumgoods.com,0.03
2615,2021-09-24,Rakuten,Stage Stores,stagestores.com,
2616,2021-09-24,Rakuten,Stags' Leap,stagsleap.com,0.035
2617,2021-09-24,Rakuten,Standard Textile,standardtextilehome.com,0.04
2618,2021-09-24,Rakuten,Stanley,stanley1913.com,0.03
2619,2021-09-24,Rakuten,Staples,staples.com,0.02
2620,2021-09-24,Rakuten,Staples Copy and Print,staplescopyandprint.com,0.05
2621,2021-09-24,Rakuten,Star Market,starmarket.com,0.01
2622,2021-09-24,Rakuten,Starlight Lighting,starlightlighting.com,0.04
2623,2021-09-24,Rakuten,State,statebags.com,0.025
2624,2021-09-24,Rakuten,State Cashmere,statecashmere.com,0.04
2625,2021-09-24,Rakuten,State Line Tack,statelinetack.com,0.03
2626,2021-09-24,Rakuten,Station Casinos,stationcasinos.com,0.025
2627,2021-09-24,Rakuten,StayBridge Suites by IHG,staybridgesuites.com,0.03
2628,2021-09-24,Rakuten,SteelSeries,steelseries.com,0.02
2629,2021-09-24,Rakuten,Steepandcheap.com,steepandcheap.com,0.03
2630,2021-09-24,Rakuten,STEEZY,steezy-co.com,7.5
2631,2021-09-24,Rakuten,Stein Mart,steinmart.com,
2632,2021-09-24,Rakuten,Step2,step2.com,0.04
2633,2021-09-24,Rakuten,Sterling Forever,sterlingforever.com,0.05
2634,2021-09-24,Rakuten,Sterling Vineyards,sterlingvineyards.com,0.035
2635,2021-09-24,Rakuten,Steve Madden,stevemadden.com,0.02
2636,2021-09-24,Rakuten,Steve Spangler Science,stevespanglerscience.com,7.5
2637,2021-09-24,Rakuten,StickerYou,stickeryou.com,0.025
2638,2021-09-24,Rakuten,Stila Cosmetics,stilacosmetics.com,0.035
2639,2021-09-24,Rakuten,Stio.com,stio.com,0.03
2640,2021-09-24,Rakuten,Stitch Fix,stitchfix.com,9.0
2641,2021-09-24,Rakuten,Stitch Golf,stitchgolf.com,0.03
2642,2021-09-24,Rakuten,StockX,stockx.com,0.01
2643,2021-09-24,Rakuten,StockYards,stockyards.com,0.025
2644,2021-09-24,Rakuten,Stokke,stokke.com,
2645,2021-09-24,Rakuten,Stonewall Kitchen,stonewallkitchen.com,0.04
2646,2021-09-24,Rakuten,STOP & SHOP,stopandshop.com,5.6
2647,2021-09-24,Rakuten,Stop Aging Now,stopagingnow.com,0.03
2648,2021-09-24,Rakuten,The Store,thestore.com,
2649,2021-09-24,Rakuten,Storets,storets.com,0.01
2650,2021-09-24,Rakuten,Straight Talk,straighttalk.com,0.04
2651,2021-09-24,Rakuten,StrawberryNET,strawberrynet.com,0.04
2652,2021-09-24,Rakuten,Stride Rite,striderite.com,0.015
2653,2021-09-24,Rakuten,StriVectin,strivectin.com,0.04
2654,2021-09-24,Rakuten,Stuart Weitzman,stuartweitzman.com,0.1
2655,2021-09-24,Rakuten,StubHub,stubhub.com,0.02
2656,2021-09-24,Rakuten,Style Passport,brstylepassport.com,0.02
2657,2021-09-24,Rakuten,Suburban Extended Stay by Choice Hotels,suburbanhotels.com,0.01
2658,2021-09-24,Rakuten,SugarBearHair,sugarbearhair.com,0.05
2659,2021-09-24,Rakuten,Sulwhasoo,sulwhasoo.com,0.015
2660,2021-09-24,Rakuten,Summit Sports,summitsports.com,
2661,2021-09-24,Rakuten,Sundance Catalog,sundancecatalog.com,
2662,2021-09-24,Rakuten,Sundry,sundryclothing.com,0.05
2663,2021-09-24,Rakuten,Sunglass Hut,sunglasshut.com,0.04
2664,2021-09-24,Rakuten,Sunglass Outlet,sunglassoutlet.com,0.05
2665,2021-09-24,Rakuten,Sunglass Warehouse,sunglasswarehouse.com,0.075
2666,2021-09-24,Rakuten,Sunny Sports,sunnysports.com,0.025
2667,2021-09-24,Rakuten,Sunski,sunski.com,0.025
2668,2021-09-24,Rakuten,SUPCASE,supcase.com,0.04
2669,2021-09-24,Rakuten,Super 8 by Wyndham,super8.com,
2670,2021-09-24,Rakuten,Super Chewer,superchewer.com,11.0
2671,2021-09-24,Rakuten,Super Jeweler,superjeweler.com,0.04
2672,2021-09-24,Rakuten,Super Naturals Health,ibsformula.com,0.5
2673,2021-09-24,Rakuten,Superdry,superdry.com,0.03
2674,2021-09-24,Rakuten,Superfeet,superfeet.com,0.02
2675,2021-09-24,Rakuten,Superga,superga.com,0.03
2676,2021-09-24,Rakuten,Supergoop,supergoop.com,0.03
2677,2021-09-24,Rakuten,Supersmile,supersmile.com,0.04
2678,2021-09-24,Rakuten,Supplement Hunt,supplementhunt.com,0.05
2679,2021-09-24,Rakuten,The Supplies Shops,thesuppliesshops.com,0.03
2680,2021-09-24,Rakuten,SuppliesOutlet,suppliesoutlet.com,0.085
2681,2021-09-24,Rakuten,Supreme Suspensions,supremesuspensions.com,0.025
2682,2021-09-24,Rakuten,Sur La Table,surlatable.com,
2683,2021-09-24,Rakuten,SureFit,surefit.com,0.05
2684,2021-09-24,Rakuten,Surfshark,surfshark.com,0.3
2685,2021-09-24,Rakuten,SuzanneSomers.com,suzannesomers.com,0.04
2686,2021-09-24,Rakuten,Swann,swann.com,0.03
2687,2021-09-24,Rakuten,Swanson,swansonvitamins.com,0.03
2688,2021-09-24,Rakuten,Sweaty Betty,sweatybetty.com,
2689,2021-09-24,Rakuten,Sweet Chef,sweetchefskincare.com,0.055
2690,2021-09-24,Rakuten,Sweet Night,sweetnight.com,0.06
2691,2021-09-24,Rakuten,Swimsuits For All,swimsuitsforall.com,
2692,2021-09-24,Rakuten,Swiss Army,swissarmy.com,0.04
2693,2021-09-24,Rakuten,Swiss Diamond,swissdiamond.com,0.05
2694,2021-09-24,Rakuten,Swiss International Air Lines,swissinternationalairlines.com,0.01
2695,2021-09-24,Rakuten,Swyft Filings,swyftfilings.com,0.02
2696,2021-09-24,Rakuten,Sylvane,sylvane.com,0.02
2697,2021-09-24,Rakuten,Szul.com,szul.com,0.03
2698,2021-09-24,Rakuten,T-Mobile,tmobile.com,
2699,2021-09-24,Rakuten,T.J. Maxx,tjmaxx.com,
2700,2021-09-24,Rakuten,T.M.Lewin,tmlewin.com,0.04
2701,2021-09-24,Rakuten,T3,t3micro.com,0.04
2702,2021-09-24,Rakuten,Tablet Hotels,tablethotels.com,0.015
2703,2021-09-24,Rakuten,TackleDirect,tackledirect.com,0.015
2704,2021-09-24,Rakuten,Tailored Pet Nutrition,tailoredpet.com,0.06
2705,2021-09-24,Rakuten,Takeya,takeyausa.com,0.025
2706,2021-09-24,Rakuten,Talkspace,talkspace.com,10.0
2707,2021-09-24,Rakuten,Tamara Mellon,tamaramellon.com,0.04
2708,2021-09-24,Rakuten,Tanga,tanga.com,0.01
2709,2021-09-24,Rakuten,Taos Footwear,taosfootwear.com,0.05
2710,2021-09-24,Rakuten,Target,target.com,0.01
2711,2021-09-24,Rakuten,Target Optical,targetoptical.com,0.06
2712,2021-09-24,Rakuten,Targus,targus.com,0.04
2713,2021-09-24,Rakuten,tarte cosmetics,tartecosmetics.com,0.05
2714,2021-09-24,Rakuten,TaskRabbit,taskrabbit.com,2.0
2715,2021-09-24,Rakuten,Tata Harper Skincare,tataharperskincare.com,0.04
2716,2021-09-24,Rakuten,Tatcha,tatcha.com,0.04
2717,2021-09-24,Rakuten,TaxAct,taxact.com,0.05
2718,2021-09-24,Rakuten,TaxSlayer,taxslayer.com,0.05
2719,2021-09-24,Rakuten,Taylor Stitch,taylorstitch.com,0.025
2720,2021-09-24,Rakuten,TaylorMade Golf,taylormadegolf.com,0.01
2721,2021-09-24,Rakuten,TCM Store,tcmstore.com,0.025
2722,2021-09-24,Rakuten,Teadora Beauty,teadorabeauty.com,0.075
2723,2021-09-24,Rakuten,Teavana,teavana.com,
2724,2021-09-24,Rakuten,Tech for Less,techforless.com,0.03
2725,2021-09-24,Rakuten,Ted Baker,tedbaker-london.com,0.07
2726,2021-09-24,Rakuten,Teleflora Flowers,teleflora.com,0.1
2727,2021-09-24,Rakuten,Teleties,teleties.com,0.04
2728,2021-09-24,Rakuten,Temptu,temptu.com,0.05
2729,2021-09-24,Rakuten,TEMPTU Pro,temptu-pro.com,0.05
2730,2021-09-24,Rakuten,Tempur-Pedic,tempurpedic.com,0.03
2731,2021-09-24,Rakuten,Tenergy Power,power-tenergy.com,0.04
2732,2021-09-24,Rakuten,Tervis,tervis.com,0.03
2733,2021-09-24,Rakuten,Tessabit,tessabit.com,0.05
2734,2021-09-24,Rakuten,TestMax Prep,testmaxprep.com,0.02
2735,2021-09-24,Rakuten,Teva,teva.com,0.04
2736,2021-09-24,Rakuten,Textbooks.com,textbooks.com,0.02
2737,2021-09-24,Rakuten,TextbookX.com,textbookx.com,0.0325
2738,2021-09-24,Rakuten,TGW The Golf Warehouse,thegolfwarehouse.com,0.015
2739,2021-09-24,Rakuten,THAKOON,thakoon.com,0.03
2740,2021-09-24,Rakuten,Theory,theory.com,0.02
2741,2021-09-24,Rakuten,Theory Outlet,outlet.theory.com,0.02
2742,2021-09-24,Rakuten,Therabody,theragun.com,0.03
2743,2021-09-24,Rakuten,Things Remembered,thingsremembered.com,0.04
2744,2021-09-24,Rakuten,ThinkGeek,thinkgeek.com,
2745,2021-09-24,Rakuten,ThinOptics,thinoptics.com,0.05
2746,2021-09-24,Rakuten,ThinSlim Foods,thinslimfoods.com,
2747,2021-09-24,Rakuten,Thorlos,thorlo.com,0.05
2748,2021-09-24,Rakuten,Threadless,threadless.com,0.015
2749,2021-09-24,Rakuten,Threads 4 Thought,threads4thought.com,0.035
2750,2021-09-24,Rakuten,Thrifty Car Rental,thriftycarrental.com,0.03
2751,2021-09-24,Rakuten,Thrive Market,thrivemarket.com,0.01
2752,2021-09-24,Rakuten,Thymes,thymes.com,0.02
2753,2021-09-24,Rakuten,Ticket Club,ticketclub.com,0.25
2754,2021-09-24,Rakuten,Ticket Liquidator,ticketliquidator.com,0.05
2755,2021-09-24,Rakuten,TicketCity,ticketcity.com,0.03
2756,2021-09-24,Rakuten,TicketLite,ticketlite.com,0.1
2757,2021-09-24,Rakuten,Ticketmaster,ticketmaster.com,
2758,2021-09-24,Rakuten,Ticketnetwork.com,ticketnetwork.com,0.04
2759,2021-09-24,Rakuten,TicketSmarter,ticketsmarter.com,0.03
2760,2021-09-24,Rakuten,TicketsNow,ticketsnow.com,0.03
2761,2021-09-24,Rakuten,TigerDirect,tigerdirect.com,0.015
2762,2021-09-24,Rakuten,Tile,tile.com,0.02
2763,2021-09-24,Rakuten,Tilley Endurables,tilleyendurables.com,0.02
2764,2021-09-24,Rakuten,Timberland,timberland.com,0.02
2765,2021-09-24,Rakuten,Time For Me Catalog,timeformecatalog.com,0.025
2766,2021-09-24,Rakuten,Time Life,timelife.com,0.02
2767,2021-09-24,Rakuten,Timex,timex.com,0.025
2768,2021-09-24,Rakuten,Tiny Prints,tinyprints.com,0.01
2769,2021-09-24,Rakuten,Tinyhood,tinyhood.com,0.025
2770,2021-09-24,Rakuten,Tipsy Elves,tipsyelves.com,0.05
2771,2021-09-24,Rakuten,Tire America,tireamerica.com,0.03
2772,2021-09-24,Rakuten,Tire Rack,tirerack.com,0.03
2773,2021-09-24,Rakuten,Tirebuyer.com,tirebuyer.com,0.03
2774,2021-09-24,Rakuten,TireMart,tiremart.com,0.03
2775,2021-09-24,Rakuten,Tod's,tods.com,0.03
2776,2021-09-24,Rakuten,Todd Snyder,toddsnyder.com,0.01
2777,2021-09-24,Rakuten,Tom Thumb,tomthumb.com,0.01
2778,2021-09-24,Rakuten,Tommy Bahama,tommybahama.com,0.01
2779,2021-09-24,Rakuten,Tommy Hilfiger,tommyhilfiger.com,0.025
2780,2021-09-24,Rakuten,Tommy John,tommyjohn.com,0.01
2781,2021-09-24,Rakuten,TOMS,toms.com,0.04
2782,2021-09-24,Rakuten,TOMS Surprise Sale,tomssurprisesale.com,0.015
2783,2021-09-24,Rakuten,Toner Buzz,tonerbuzz.com,0.04
2784,2021-09-24,Rakuten,Tonies,us-tonies.com,0.02
2785,2021-09-24,Rakuten,Tony Robbins,tonyrobbins.com,0.075
2786,2021-09-24,Rakuten,Too Faced Cosmetics,toofacedcosmetics.com,0.05
2787,2021-09-24,Rakuten,Toolbarn,toolbarn.com,0.015
2788,2021-09-24,Rakuten,ToolsToday,toolstoday.com,0.015
2789,2021-09-24,Rakuten,Top Villas,thetopvillas.com,0.02
2790,2021-09-24,Rakuten,Topdrawer,topdrawershop.com,0.03
2791,2021-09-24,Rakuten,Tophatter,tophatter.com,
2792,2021-09-24,Rakuten,Topman US,topmanus.com,
2793,2021-09-24,Rakuten,Tory Burch,toryburch.com,0.02
2794,2021-09-24,Rakuten,The Tot,thetot.com,0.02
2795,2021-09-24,Rakuten,Total Diabetes Supply,totaldiabetessupply.com,0.02
2796,2021-09-24,Rakuten,Total Gym,totalgymdirect.com,0.015
