Date,Source,Merchant,Site,Discount
2021-09-12,Rakuten,Sportsman's Guide,thesportsmansguide.com,0.025
2021-09-12,Rakuten,SportsMemorabilia.com,sportsmemorabilia.com,nan
2021-09-12,Rakuten,Spring,spring.com,nan
2021-09-12,Rakuten,Springboard,springboard.com,0.025
2021-09-12,Rakuten,SpringHill Suites,springhillsuites.com,0.04
2021-09-12,Rakuten,Sprout Social,sproutsocial.com,40
2021-09-12,Rakuten,Spy Associates,spyassociates.com,0.03
2021-09-12,Rakuten,Spy Optic,spyoptic.com,0.025
2021-09-12,Rakuten,Spyder,spyder.com,0.015
2021-09-12,Rakuten,SSENSE,ssense.com,0.03
2021-09-12,Rakuten,St. John Knits,stjohnknits.com,0.03
2021-09-12,Rakuten,St. Tropez,sttropeztan.com,0.035
2021-09-12,Rakuten,StackedSkincare,stackedskincare.com,0.035
2021-09-12,Rakuten,Stacy Adams,stacyadams.com,0.025
2021-09-12,Rakuten,Stadium Goods,stadiumgoods.com,0.03
2021-09-12,Rakuten,Stage Stores,stagestores.com,nan
2021-09-12,Rakuten,Stags' Leap,stagsleap.com,0.035
2021-09-12,Rakuten,Standard Textile,standardtextilehome.com,0.04
2021-09-12,Rakuten,Stanley,stanley1913.com,0.03
2021-09-12,Rakuten,Staples,staples.com,0.02
2021-09-12,Rakuten,Staples Copy and Print,staplescopyandprint.com,0.05
2021-09-12,Rakuten,Star Market,starmarket.com,0.01
2021-09-12,Rakuten,Starlight Lighting,starlightlighting.com,0.04
2021-09-12,Rakuten,State,statebags.com,0.025
2021-09-12,Rakuten,State Cashmere,statecashmere.com,0.04
2021-09-12,Rakuten,State Line Tack,statelinetack.com,0.03
2021-09-12,Rakuten,Station Casinos,stationcasinos.com,0.025
2021-09-12,Rakuten,StayBridge Suites by IHG,staybridgesuites.com,0.03
2021-09-12,Rakuten,SteelSeries,steelseries.com,0.02
2021-09-12,Rakuten,Steepandcheap.com,steepandcheap.com,0.03
2021-09-12,Rakuten,STEEZY,steezy-co.com,7.5
2021-09-12,Rakuten,Stein Mart,steinmart.com,nan
2021-09-12,Rakuten,Step2,step2.com,0.04
2021-09-12,Rakuten,Sterling Forever,sterlingforever.com,0.05
2021-09-12,Rakuten,Sterling Vineyards,sterlingvineyards.com,0.035
2021-09-12,Rakuten,Steve Madden,stevemadden.com,0.02
2021-09-12,Rakuten,Steve Spangler Science,stevespanglerscience.com,7.5
2021-09-12,Rakuten,StickerYou,stickeryou.com,0.025
2021-09-12,Rakuten,Stila Cosmetics,stilacosmetics.com,0.035
2021-09-12,Rakuten,Stio.com,stio.com,0.03
2021-09-12,Rakuten,Stitch Fix,stitchfix.com,nan
2021-09-12,Rakuten,Stitch Golf,stitchgolf.com,0.02
2021-09-12,Rakuten,StockX,stockx.com,0.01
2021-09-12,Rakuten,StockYards,stockyards.com,0.025
2021-09-12,Rakuten,Stokke,stokke.com,nan
2021-09-12,Rakuten,Stonewall Kitchen,stonewallkitchen.com,0.04
2021-09-12,Rakuten,STOP & SHOP,stopandshop.com,5.6
2021-09-12,Rakuten,Stop Aging Now,stopagingnow.com,0.03
2021-09-12,Rakuten,The Store,thestore.com,nan
2021-09-12,Rakuten,Storets,storets.com,0.01
2021-09-12,Rakuten,Straight Talk,straighttalk.com,0.04
2021-09-12,Rakuten,StrawberryNET,strawberrynet.com,0.04
2021-09-12,Rakuten,Stride Rite,striderite.com,0.015
2021-09-12,Rakuten,StriVectin,strivectin.com,0.04
2021-09-12,Rakuten,Stuart Weitzman,stuartweitzman.com,0.06
2021-09-12,Rakuten,StubHub,stubhub.com,0.02
2021-09-12,Rakuten,Style Passport,brstylepassport.com,0.02
2021-09-12,Rakuten,Suburban Extended Stay by Choice Hotels,suburbanhotels.com,0.03
2021-09-12,Rakuten,SugarBearHair,sugarbearhair.com,0.05
2021-09-12,Rakuten,Sulwhasoo,sulwhasoo.com,0.015
2021-09-12,Rakuten,Summit Sports,summitsports.com,nan
2021-09-12,Rakuten,Sundance Catalog,sundancecatalog.com,nan
2021-09-12,Rakuten,Sundry,sundryclothing.com,0.05
2021-09-12,Rakuten,Sunglass Hut,sunglasshut.com,0.04
2021-09-12,Rakuten,Sunglass Outlet,sunglassoutlet.com,0.05
2021-09-12,Rakuten,Sunglass Warehouse,sunglasswarehouse.com,0.075
2021-09-12,Rakuten,Sunny Sports,sunnysports.com,0.025
2021-09-12,Rakuten,Sunski,sunski.com,0.025
2021-09-12,Rakuten,SUPCASE,supcase.com,0.04
2021-09-12,Rakuten,Super 8 by Wyndham,super8.com,nan
2021-09-12,Rakuten,Super Chewer,superchewer.com,11
2021-09-12,Rakuten,Super Jeweler,superjeweler.com,0.04
2021-09-12,Rakuten,Super Naturals Health,ibsformula.com,0.5
2021-09-12,Rakuten,Superdry,superdry.com,0.03
2021-09-12,Rakuten,Superfeet,superfeet.com,0.02
2021-09-12,Rakuten,Superga,superga.com,0.03
2021-09-12,Rakuten,Supergoop,supergoop.com,0.03
2021-09-12,Rakuten,Supersmile,supersmile.com,0.04
2021-09-12,Rakuten,Supplement Hunt,supplementhunt.com,0.05
2021-09-12,Rakuten,The Supplies Shops,thesuppliesshops.com,0.03
2021-09-12,Rakuten,SuppliesOutlet,suppliesoutlet.com,0.085
2021-09-12,Rakuten,Supreme Suspensions,supremesuspensions.com,0.025
2021-09-12,Rakuten,Sur La Table,surlatable.com,nan
2021-09-12,Rakuten,SureFit,surefit.com,0.05
2021-09-12,Rakuten,Surfshark,surfshark.com,0.3
2021-09-12,Rakuten,SuzanneSomers.com,suzannesomers.com,0.04
2021-09-12,Rakuten,Swann,swann.com,0.03
2021-09-12,Rakuten,Swanson,swansonvitamins.com,0.03
2021-09-12,Rakuten,Swarovski,swarovski.com,nan
2021-09-12,Rakuten,Sweaty Betty,sweatybetty.com,nan
2021-09-12,Rakuten,Sweet Chef,sweetchefskincare.com,0.055
2021-09-12,Rakuten,Sweet Night,sweetnight.com,0.06
2021-09-12,Rakuten,Swimsuits For All,swimsuitsforall.com,nan
2021-09-12,Rakuten,Swiss Army,swissarmy.com,0.04
2021-09-12,Rakuten,Swiss Diamond,swissdiamond.com,0.05
2021-09-12,Rakuten,Swiss International Air Lines,swissinternationalairlines.com,0.01
2021-09-12,Rakuten,Swyft Filings,swyftfilings.com,0.02
2021-09-12,Rakuten,Sylvane,sylvane.com,0.02
2021-09-12,Rakuten,Szul.com,szul.com,0.03
2021-09-12,Rakuten,T-Mobile,tmobile.com,nan
2021-09-12,Rakuten,T.J. Maxx,tjmaxx.com,nan
2021-09-12,Rakuten,T.M.Lewin,tmlewin.com,0.04
2021-09-12,Rakuten,T3,t3micro.com,0.04
2021-09-12,Rakuten,Tablet Hotels,tablethotels.com,0.015
2021-09-12,Rakuten,TackleDirect,tackledirect.com,0.015
2021-09-12,Rakuten,Tailored Pet Nutrition,tailoredpet.com,0.06
2021-09-12,Rakuten,Takeya,takeyausa.com,0.025
2021-09-12,Rakuten,Talkspace,talkspace.com,10
2021-09-12,Rakuten,Tamara Mellon,tamaramellon.com,0.04
2021-09-12,Rakuten,Tanga,tanga.com,0.01
2021-09-12,Rakuten,Taos Footwear,taosfootwear.com,0.05
2021-09-12,Rakuten,Target,target.com,0.01
2021-09-12,Rakuten,Target Optical,targetoptical.com,0.03
2021-09-12,Rakuten,Targus,targus.com,0.04
2021-09-12,Rakuten,tarte cosmetics,tartecosmetics.com,0.05
2021-09-12,Rakuten,TaskRabbit,taskrabbit.com,2
2021-09-12,Rakuten,Tata Harper Skincare,tataharperskincare.com,0.04
2021-09-12,Rakuten,Tatcha,tatcha.com,0.04
2021-09-12,Rakuten,TaxAct,taxact.com,0.05
2021-09-12,Rakuten,TaxSlayer,taxslayer.com,0.05
2021-09-12,Rakuten,Taylor Stitch,taylorstitch.com,0.025
2021-09-12,Rakuten,TaylorMade Golf,taylormadegolf.com,0.01
2021-09-12,Rakuten,TCM Store,tcmstore.com,0.025
2021-09-12,Rakuten,Teadora Beauty,teadorabeauty.com,0.075
2021-09-12,Rakuten,Teavana,teavana.com,nan
2021-09-12,Rakuten,Tech for Less,techforless.com,0.03
2021-09-12,Rakuten,Ted Baker,tedbaker-london.com,0.04
2021-09-12,Rakuten,Teleflora Flowers,teleflora.com,0.1
2021-09-12,Rakuten,Teleties,teleties.com,0.04
2021-09-12,Rakuten,Temptu,temptu.com,0.05
2021-09-12,Rakuten,TEMPTU Pro,temptu-pro.com,0.05
2021-09-12,Rakuten,Tempur-Pedic,tempurpedic.com,0.03
2021-09-12,Rakuten,Tenergy Power,power-tenergy.com,0.04
2021-09-12,Rakuten,Tervis,tervis.com,0.03
2021-09-12,Rakuten,Tessabit,tessabit.com,0.05
2021-09-12,Rakuten,TestMax Prep,testmaxprep.com,0.02
2021-09-12,Rakuten,Teva,teva.com,0.04
2021-09-12,Rakuten,Textbooks.com,textbooks.com,0.02
2021-09-12,Rakuten,TextbookX.com,textbookx.com,0.0325
2021-09-12,Rakuten,TGW The Golf Warehouse,thegolfwarehouse.com,0.015
2021-09-12,Rakuten,THAKOON,thakoon.com,0.03
2021-09-12,Rakuten,Theory,theory.com,0.02
2021-09-12,Rakuten,Theory Outlet,outlet.theory.com,0.02
2021-09-12,Rakuten,Therabody,theragun.com,0.03
2021-09-12,Rakuten,TheRealReal,therealreal.com,0.025
2021-09-12,Rakuten,Things Remembered,thingsremembered.com,0.04
2021-09-12,Rakuten,ThinkGeek,thinkgeek.com,nan
2021-09-12,Rakuten,ThinOptics,thinoptics.com,0.05
2021-09-12,Rakuten,ThinSlim Foods,thinslimfoods.com,nan
2021-09-12,Rakuten,Thorlos,thorlo.com,0.05
2021-09-12,Rakuten,Threadless,threadless.com,0.015
2021-09-12,Rakuten,Threads 4 Thought,threads4thought.com,0.035
2021-09-12,Rakuten,Thrifty Car Rental,thriftycarrental.com,0.03
2021-09-12,Rakuten,Thrive Market,thrivemarket.com,0.01
2021-09-12,Rakuten,Thymes,thymes.com,0.02
2021-09-12,Rakuten,Ticket Club,ticketclub.com,0.25
2021-09-12,Rakuten,Ticket Liquidator,ticketliquidator.com,0.05
2021-09-12,Rakuten,TicketCity,ticketcity.com,0.03
2021-09-12,Rakuten,TicketLite,ticketlite.com,0.1
2021-09-12,Rakuten,Ticketmaster,ticketmaster.com,nan
2021-09-12,Rakuten,Ticketnetwork.com,ticketnetwork.com,0.04
2021-09-12,Rakuten,TicketSmarter,ticketsmarter.com,0.03
2021-09-12,Rakuten,TicketsNow,ticketsnow.com,0.03
2021-09-12,Rakuten,TigerDirect,tigerdirect.com,0.015
2021-09-12,Rakuten,Tile,tile.com,0.02
2021-09-12,Rakuten,Tilley Endurables,tilleyendurables.com,0.02
2021-09-12,Rakuten,Timberland,timberland.com,0.02
2021-09-12,Rakuten,Time For Me Catalog,timeformecatalog.com,0.025
2021-09-12,Rakuten,Time Life,timelife.com,0.02
2021-09-12,Rakuten,Timex,timex.com,0.025
2021-09-12,Rakuten,Tiny Prints,tinyprints.com,0.01
2021-09-12,Rakuten,Tinyhood,tinyhood.com,0.025
2021-09-12,Rakuten,Tipsy Elves,tipsyelves.com,0.05
2021-09-12,Rakuten,Tire America,tireamerica.com,0.03
2021-09-12,Rakuten,Tire Rack,tirerack.com,0.03
2021-09-12,Rakuten,Tirebuyer.com,tirebuyer.com,0.03
2021-09-12,Rakuten,TireMart,tiremart.com,0.03
2021-09-12,Rakuten,Tod's,tods.com,0.03
2021-09-12,Rakuten,Todd Snyder,toddsnyder.com,0.01
2021-09-12,Rakuten,Tom Thumb,tomthumb.com,0.01
2021-09-12,Rakuten,Tommy Bahama,tommybahama.com,0.01
2021-09-12,Rakuten,Tommy Hilfiger,tommyhilfiger.com,0.025
2021-09-12,Rakuten,Tommy John,tommyjohn.com,0.01
2021-09-12,Rakuten,TOMS,toms.com,0.04
2021-09-12,Rakuten,TOMS Surprise Sale,tomssurprisesale.com,0.015
2021-09-12,Rakuten,Toner Buzz,tonerbuzz.com,0.04
2021-09-12,Rakuten,Tonies,us-tonies.com,0.02
2021-09-12,Rakuten,Tony Robbins,tonyrobbins.com,0.075
2021-09-12,Rakuten,Too Faced Cosmetics,toofacedcosmetics.com,0.05
2021-09-12,Rakuten,Toolbarn,toolbarn.com,0.015
2021-09-12,Rakuten,ToolsToday,toolstoday.com,0.015
2021-09-12,Rakuten,Top Villas,thetopvillas.com,0.02
2021-09-12,Rakuten,Topdrawer,topdrawershop.com,0.03
2021-09-12,Rakuten,Tophatter,tophatter.com,nan
2021-09-12,Rakuten,Topman US,topmanus.com,nan
2021-09-12,Rakuten,Tory Burch,toryburch.com,0.02
2021-09-12,Rakuten,The Tot,thetot.com,0.02
2021-09-12,Rakuten,Total Diabetes Supply,totaldiabetessupply.com,0.02
2021-09-12,Rakuten,Total Gym,totalgymdirect.com,0.015
2021-09-12,Rakuten,Total Wireless,totalwireless.com,0.04
2021-09-12,Rakuten,Totes,totes.com,0.04
2021-09-12,Rakuten,Tous,tous.com,0.03
2021-09-12,Rakuten,TownePlace Suites,towneplacesuites.com,0.04
2021-09-12,Rakuten,Toynk Toys,toynk.com,0.04
2021-09-12,Rakuten,Toys R Us,toysrus.com,nan
2021-09-12,Rakuten,TPH By Taraji,tphbytaraji.com,0.03
2021-09-12,Rakuten,TracFone,tracfone.com,0.04
2021-09-12,Rakuten,Tractive,tractive.com,0.1
2021-09-12,Rakuten,Tractor Supply Company,tractorsupplycompany.com,0.01
2021-09-12,Rakuten,Trade Coffee,drinktrade.com,0.05
2021-09-12,Rakuten,Traeger Grills,traegergrills.com,0.02
2021-09-12,Rakuten,Trampoline Parts and Supply,trampolinepartsandsupply.com,0.05
2021-09-12,Rakuten,Transform HQ,transformhq.com,0.02
2021-09-12,Rakuten,Transformer Table,transformertable.com,0.01
2021-09-12,Rakuten,Trask,trask.com,0.035
2021-09-12,Rakuten,Travelocity,travelocity.com,0.035
2021-09-12,Rakuten,Travelodge by Wyndham,travelodge.com,nan
2021-09-12,Rakuten,TREBLAB,treblab.com,0.07
2021-09-12,Rakuten,Trend Micro,trendmicro.com,0.1
2021-09-12,Rakuten,TriggerPoint,tptherapy.com,0.035
2021-09-12,Rakuten,Trina Turk,trinaturk.com,0.025
2021-09-12,Rakuten,Trip.com,trip.com,0.025
2021-09-12,Rakuten,Tripadvisor,tripadvisor.com,0.045
2021-09-12,Rakuten,Tripadvisor Plus,tripadvisorplus.com,25
2021-09-12,Rakuten,Trish McEvoy,trishmcevoy.com,0.03
2021-09-12,Rakuten,Trophy Skin,trophyskin.com,0.02
2021-09-12,Rakuten,Tropicfeel,tropicfeel.com,0.05
2021-09-12,Rakuten,Trotters,trotters.com,0.04
2021-09-12,Rakuten,Troy-Bilt,troybilt.com,0.035
2021-09-12,Rakuten,True Botanicals,truebotanicals.com,nan
2021-09-12,Rakuten,True Leaf Market,trueleafmarket.com,0.015
2021-09-12,Rakuten,True Religion,truereligion.com,0.025
2021-09-12,Rakuten,True Value,truevalue.com,nan
2021-09-12,Rakuten,Trunk Club,trunkclub.com,0.05
2021-09-12,Rakuten,Trust & Will,trustandwill.com,0.05
2021-09-12,Rakuten,TRX Training,trxtraining.com,0.025
2021-09-12,Rakuten,Tuckernuck,tnuck.com,0.02
2021-09-12,Rakuten,Tuft & Needle,tuftneedle.com,0.025
2021-09-12,Rakuten,Tula Skincare,tula.com,0.02
2021-09-12,Rakuten,Tulo,tulo.com,0.035
2021-09-12,Rakuten,TUMI,tumiluggage.com,0.01
2021-09-12,Rakuten,TundraFMP Restaurant Supply,etundra.com,0.04
2021-09-12,Rakuten,TunnelBear,tunnelbear.com,0.5
2021-09-12,Rakuten,Turbie Twist,turbietwist.com,0.045
2021-09-12,Rakuten,TurboFire,turbofire.com,nan
2021-09-12,Rakuten,TurboTax,turbotax.com,0.075
2021-09-12,Rakuten,TurnKey Vacation Rentals,turnkeyvr.com,0.025
2021-09-12,Rakuten,Turntable Lab,turntablelab.com,0.02
2021-09-12,Rakuten,Turtle Beach,turtlebeach.com,0.025
2021-09-12,Rakuten,TUSHY,hellotushy.com,0.02
2021-09-12,Rakuten,TV Store Online,tvstoreonline.com,0.075
2021-09-12,Rakuten,Twillory,twillory.com,0.01
2021-09-12,Rakuten,U Beauty,theubeauty.com,0.07
2021-09-12,Rakuten,U.S. Outdoor,usoutdoor.com,0.04
2021-09-12,Rakuten,U.S. Polo Assn.,uspoloassn.com,0.02
2021-09-12,Rakuten,Uber,uber.com,4
2021-09-12,Rakuten,Uber Eats,ubereats.com,0.21
2021-09-12,Rakuten,Ubisoft,store-ubi.com,0.02
2021-09-12,Rakuten,Udemy,udemy.com,0.075
2021-09-12,Rakuten,UGears,ugears.com,0.05
2021-09-12,Rakuten,UGG,ugg.com,0.02
2021-09-12,Rakuten,UglyChristmasSweater,uglychristmassweater.com,0.075
2021-09-12,Rakuten,Ulla Popken,ullapopken.com,0.04
2021-09-12,Rakuten,Ulta Beauty,ultabeauty.com,0.03
2021-09-12,Rakuten,Umbra,umbra.com,0.015
2021-09-12,Rakuten,Umbro,umbropremier.com,0.075
2021-09-12,Rakuten,Unbeatable Sale,unbeatablesale.com,0.06
2021-09-12,Rakuten,Under Armour,underarmour.com,0.06
2021-09-12,Rakuten,Under Armour Factory House,underarmourfactory.com,nan
2021-09-12,Rakuten,Undercover Tourist,undercovertourist.com,0.01
2021-09-12,Rakuten,Uniform City,uniformcity.com,0.04
2021-09-12,Rakuten,UNIONBAY,unionbay.com,0.025
2021-09-12,Rakuten,UNIQLO,uniqlo.com,0.035
2021-09-12,Rakuten,Universal Standard,universalstandard.com,0.025
2021-09-12,Rakuten,Universal Studios Hollywood,universalstudioshollywood.com,nan
2021-09-12,Rakuten,University of Florida Bookstore,university-of-florida-bookstore.com,nan
2021-09-12,Rakuten,University of Michigan Ulrich’s Bookstore,university-of-michigan-bookstore.com,nan
2021-09-12,Rakuten,University of South Carolina Bookstore,university-of-south-carolina-bookstore.com,nan
2021-09-12,Rakuten,UntilGone.com,untilgone.com,0.04
2021-09-12,Rakuten,UNTUCKit,untuckit.com,0.015
2021-09-12,Rakuten,Upsie,upsie.com,0.05
2021-09-12,Rakuten,UpTrade,uptradeit.com,0.02
2021-09-12,Rakuten,UpWest,upwest.com,0.03
2021-09-12,Rakuten,Urban Decay,urbandecay.com,0.03
2021-09-12,Rakuten,Urban Outfitters,urbanoutfitters.com,0.01
2021-09-12,Rakuten,UrbanStems,urbanstems.com,0.03
2021-09-12,Rakuten,UsedPhotoPro,usedphotopro.com,0.025
2021-09-12,Rakuten,Utrecht Art Supplies,utrechtartsupplies.com,0.015
2021-09-12,Rakuten,Vagisil,vagisil.com,0.03
2021-09-12,Rakuten,Vahdam Teas,vahdamteas.com,0.03
2021-09-12,Rakuten,ValueMags,valuemags.com,0.2
2021-09-12,Rakuten,Vamps NYC,vampsnyc.com,0.03
2021-09-12,Rakuten,Van Heusen,vanheusen-partnerbrands.com,0.03
2021-09-12,Rakuten,Vanity Planet,vanityplanet.com,0.1
2021-09-12,Rakuten,Vans,vans.com,0.02
2021-09-12,Rakuten,Vault,vault.com,0.1
2021-09-12,Rakuten,Veestro,veestro.com,0.08
2021-09-12,Rakuten,Vega,myvega.com,0.025
2021-09-12,Rakuten,Vegamour,vegamour.com,0.04
2021-09-12,Rakuten,Vegas.com,vegas.com,0.035
2021-09-12,Rakuten,Vejo,vejo.com,0.025
2021-09-12,Rakuten,Velvet by Graham & Spencer,velvet-tees.com,0.05
2021-09-12,Rakuten,The Venetian Las Vegas,venetian.com,0.01
2021-09-12,Rakuten,Vera Bradley,verabradley.com,0.02
2021-09-12,Rakuten,Vera Bradley Factory,verabradleyfactory.com,nan
2021-09-12,Rakuten,Vera Bradley Online Outlet,outlet.verabradley.com,0.02
2021-09-12,Rakuten,Verishop,verishop.com,0.12
2021-09-12,Rakuten,Verizon,verizon.com,75
2021-09-12,Rakuten,Verizon Business,verizon-business.com,52.5
2021-09-12,Rakuten,Verizon Fios,verizon-fios.com,75
2021-09-12,Rakuten,Veronica Beard,veronicabeard.com,0.03
2021-09-12,Rakuten,Versed,versedskin.com,0.03
2021-09-12,Rakuten,Vessi,vessifootwear.com,0.03
2021-09-12,Rakuten,Vestiaire Collective,vestiairecollective.com,0.025
2021-09-12,Rakuten,Vevor,vevor.com,0.015
2021-09-12,Rakuten,Viator - A TripAdvisor Company,viator.com,0.08
2021-09-12,Rakuten,Vichy,vichyusa.com,0.04
2021-09-12,Rakuten,Victoria Emerson,victoriaemerson.com,0.04
2021-09-12,Rakuten,Victoria's Secret,victoriassecret.com,nan
2021-09-12,Rakuten,Victorian Trading Co,victoriantradingco.com,0.03
2021-09-12,Rakuten,Victrola,victrola.com,0.04
2021-09-12,Rakuten,VIDA,shopvida.com,0.025
2021-09-12,Rakuten,Vilebrequin,vilebrequin.com,0.03
2021-09-12,Rakuten,Villeroy and Boch,villeroy-boch.com,0.04
2021-09-12,Rakuten,Vimeo,vimeo.com,0.05
2021-09-12,Rakuten,Vince,vince.com,0.03
2021-09-12,Rakuten,Vince Camuto,vincecamuto.com,0.045
2021-09-12,Rakuten,Vincero Collective,vincerocollective.com,0.025
2021-09-12,Rakuten,vineyard vines,vineyardvines.com,0.015
2021-09-12,Rakuten,Violet Grey,violetgrey.com,0.05
2021-09-12,Rakuten,Vionic,vionicshoes.com,0.05
2021-09-12,Rakuten,VIP Outlet,vipoutlet.com,0.01
2021-09-12,Rakuten,VIPRE Antivirus,vipre.com,0.375
2021-09-12,Rakuten,Virgin America,virginamerica.com,nan
2021-09-12,Rakuten,Virgin Atlantic Airways,virginatlantic.com,nan
2021-09-12,Rakuten,Virginia Tech Hokie Shop,virginia-tech-university-bookstore.com,nan
2021-09-12,Rakuten,Visible,visible.com,15
2021-09-12,Rakuten,VisionPros,visionpros.com,0.05
2021-09-12,Rakuten,Vistaprint,vistaprint.com,0.06
2021-09-12,Rakuten,Vitabrid,vitabrid.com,0.1
2021-09-12,Rakuten,Vitacost,vitacost.com,0.03
2021-09-12,Rakuten,VitaCup,vitacup.com,0.06
2021-09-12,Rakuten,Vital Choice,vitalchoice.com,0.02
2021-09-12,Rakuten,Vital Proteins,vitalproteins.com,0.04
2021-09-12,Rakuten,Vital Sleep,vitalsleep.com,0.025
2021-09-12,Rakuten,VitalSource,vitalsource.com,0.02
2021-09-12,Rakuten,Vitamin A Swim,vitaminaswim.com,0.03
2021-09-12,Rakuten,Vitamin Shoppe,vitaminshoppe.com,0.01
2021-09-12,Rakuten,Vitamin World,vitaminworld.com,0.08
2021-09-12,Rakuten,Vitamix,vitamix.com,0.045
2021-09-12,Rakuten,Vitauthority,vitauthority.com,0.05
2021-09-12,Rakuten,Vitrazza,vitrazza.com,0.04
2021-09-12,Rakuten,VivaTerra,vivaterra.com,0.025
2021-09-12,Rakuten,Vivid Seats,vividseats.com,0.02
2021-09-12,Rakuten,Vivino,vivino.com,0.04
2021-09-12,Rakuten,Vivobarefoot,vivobarefoot.com,0.01
2021-09-12,Rakuten,ViX Swimwear,vixswimwear.com,0.03
2021-09-12,Rakuten,VogueWigs,voguewigs.com,0.03
2021-09-12,Rakuten,Volcanica Coffee,volcanicacoffee.com,0.025
2021-09-12,Rakuten,Volcom,volcom.com,nan
2021-09-12,Rakuten,Vons,vons.com,0.01
2021-09-12,Rakuten,Vrbo,vrbo.com,10
2021-09-12,Rakuten,Vrbo Owners,vrboowners.com,10
2021-09-12,Rakuten,VSP,vspdirect.com,0.015
2021-09-12,Rakuten,Vudu,vudu.com,0.02
2021-09-12,Rakuten,W&P,wandpdesign.com,0.04
2021-09-12,Rakuten,W3LL PEOPLE,w3llpeople.com,0.05
2021-09-12,Rakuten,Waders.com,waders.com,0.04
2021-09-12,Rakuten,Walgreens,walgreens.com,0.03
2021-09-12,Rakuten,Walk-In Lab,walkinlab.com,0.025
2021-09-12,Rakuten,The Wall Street Journal,thewallstreetjournal.com,5
2021-09-12,Rakuten,Walmart,walmart.com,0.06
2021-09-12,Rakuten,Walmart eBooks by Rakuten kobo,kobo.com,0.025
2021-09-12,Rakuten,Walmart Grocery,walmartgrocery.com,nan
2021-09-12,Rakuten,Wander Beauty,wanderbeauty.com,0.05
2021-09-12,Rakuten,Warby Parker,warbyparker.com,0.01
2021-09-12,Rakuten,Warriors Shop,warriorsshop.com,0.1
2021-09-12,Rakuten,Watch Gang,watchgang.com,0.03
2021-09-12,Rakuten,Watch Station,watchstation.com,0.015
2021-09-12,Rakuten,WatchMaxx,watchmaxx.com,0.02
2021-09-12,Rakuten,Water Outfitters,wateroutfitters.com,nan
2021-09-12,Rakuten,Waterford.com,waterford.com,0.03
2021-09-12,Rakuten,Wayfair,wayfair.com,nan
2021-09-12,Rakuten,We Craft Box,wecraftbox.com,0.05
2021-09-12,Rakuten,We Wore What,weworewhat.com,0.05
2021-09-12,Rakuten,Wear Pact,wearpact.com,0.015
2021-09-12,Rakuten,WebEyeCare,webeyecare.com,0.01
2021-09-12,Rakuten,WebHostingPad,webhostingpad.com,0.1
2021-09-12,Rakuten,Webroot,webroot.com,0.05
2021-09-12,Rakuten,The Webster,thewebster.com,0.03
2021-09-12,Rakuten,Weddingstar,weddingstar.com,0.05
2021-09-12,Rakuten,Wedgwood,wedgwood.com,0.03
2021-09-12,Rakuten,Weee!,sayweee.com,1
2021-09-12,Rakuten,WeeSprout,weesprout.com,0.025
2021-09-12,Rakuten,Weighted Evolution,weightedevolution.com,0.04
2021-09-12,Rakuten,Welcome All Beauty,welcomeallbeauty.com,0.04
2021-09-12,Rakuten,Weleda,weleda.com,0.075
2021-09-12,Rakuten,WelleCo,welleco.com,0.05
2021-09-12,Rakuten,Welry,welry.com,0.07
2021-09-12,Rakuten,Western Digital,wdc.com,0.05
2021-09-12,Rakuten,wet n wild,wetnwildbeauty.com,0.04
2021-09-12,Rakuten,What Goes Around Comes Around,whatgoesaroundnyc.com,0.02
2021-09-12,Rakuten,Whirlpool,whirlpool.com,0.03
2021-09-12,Rakuten,Whistle,whistle.com,0.03
2021-09-12,Rakuten,White + Warren,whiteandwarren.com,0.03
2021-09-12,Rakuten,The White Company,thewhitecompany.com,0.03
2021-09-12,Rakuten,White Fox Boutique,whitefoxboutique.com,0.03
2021-09-12,Rakuten,White House Black Market,whitehouseblackmarket.com,0.02
2021-09-12,Rakuten,White House Black Market Outlet,whitehouseblackmarketoutlet.com,nan
2021-09-12,Rakuten,Wicked Good Cupcakes,wickedgoodcupcakes.com,0.06
2021-09-12,Rakuten,Wig.com,wig.com,0.02
2021-09-12,Rakuten,Wiggle,wiggle.com,nan
2021-09-12,Rakuten,Wild One,wildone.com,0.04
2021-09-12,Rakuten,Wildling,wildling.com,0.04
2021-09-12,Rakuten,Wilson Sporting Goods,wilson.com,0.02
2021-09-12,Rakuten,Wilsons Leather,wilsonsleather.com,0.04
2021-09-12,Rakuten,Winc,winc.com,9
2021-09-12,Rakuten,Wind & Weather,windweather.com,0.025
2021-09-12,Rakuten,Windsor,windsorstore.com,nan
2021-09-12,Rakuten,Windy City Novelties,windycitynovelties.com,0.06
2021-09-12,Rakuten,Wine Insiders,wineinsiders.com,25
2021-09-12,Rakuten,Wine.com,wine.com,0.05
2021-09-12,Rakuten,Winebasket.com,winebasket.com,0.06
2021-09-12,Rakuten,Winky Lux,winkylux.com,0.07
2021-09-12,Rakuten,Wisconsin Made,wisconsinmade.com,0.035
2021-09-12,Rakuten,Wise Emergency Foods,wisefoods.com,0.01
2021-09-12,Rakuten,Wish,wish.com,0.015
2021-09-12,Rakuten,Wish Wholesale,business.wish.com,0.1
2021-09-12,Rakuten,wisp,hellowisp.com,0.05
2021-09-12,Rakuten,Withings,withings.com,0.015
2021-09-12,Rakuten,Wolf & Badger,wolfbadger.com,0.05
